name,version,category,releaseDate,rootPackage
Google Play Services Tagmanager,9.0.2,Android,1462053600000,com.google.android.gms
Google Play Services Tagmanager,9.2.0,Android,1464732000000,com.google.android.gms
Google Play Services Tagmanager,9.2.1,Android,1464732000000,com.google.android.gms
Google Play Services Tagmanager Api,9.0.0,Android,1462053600000,com.google.android.gms
Google Play Services Tagmanager Api,9.0.1,Android,1462053600000,com.google.android.gms
Google Play Services Tagmanager Api,9.0.2,Android,1462053600000,com.google.android.gms
Google Play Services Tagmanager Api,9.2.0,Android,1464732000000,com.google.android.gms
Google Play Services Tagmanager Api,9.2.1,Android,1464732000000,com.google.android.gms
Google Play Services Tasks,9.0.0,Android,1462053600000,com.google.android.gms.tasks
Google Play Services Tasks,9.0.1,Android,1462053600000,com.google.android.gms.tasks
Google Play Services Tasks,9.0.2,Android,1462053600000,com.google.android.gms.tasks
Google Play Services Tasks,9.2.0,Android,1464732000000,com.google.android.gms.tasks
Google Play Services Tasks,9.2.1,Android,1464732000000,com.google.android.gms.tasks
Google Play Services Vision,7.8.0,Android,1438380000000,com.google.android.gms.vision
Google Play Services Vision,8.1.0,Android,1441058400000,com.google.android.gms.vision
Google Play Services Vision,8.3.0,Android,1446332400000,com.google.android.gms.vision
Google Play Services Vision,8.4.0,Android,1448924400000,com.google.android.gms.vision
Google Play Services Vision,9.0.0,Android,1462053600000,com.google.android.gms.vision
Google Play Services Vision,9.0.1,Android,1462053600000,com.google.android.gms.vision
Google Play Services Vision,9.0.2,Android,1462053600000,com.google.android.gms.vision
Google Play Services Vision,9.2.0,Android,1464732000000,com.google.android.gms.vision
Google Play Services Vision,9.2.1,Android,1464732000000,com.google.android.gms.vision
Google Play Services Wallet,6.5.87,Android,1417388400000,com.google.android.gms
Google Play Services Wallet,7.0.0,Android,1425164400000,com.google.android.gms
Google Play Services Wallet,7.3.0,Android,1427839200000,com.google.android.gms
Google Play Services Wallet,7.5.0,Android,1430431200000,com.google.android.gms
Google Play Services Wallet,7.8.0,Android,1438380000000,com.google.android.gms
Google Play Services Wallet,8.1.0,Android,1441058400000,com.google.android.gms
Google Play Services Wallet,8.3.0,Android,1446332400000,com.google.android.gms
Google Play Services Wallet,8.4.0,Android,1448924400000,com.google.android.gms
Google Play Services Wallet,9.0.0,Android,1462053600000,com.google.android.gms
Google Play Services Wallet,9.0.1,Android,1462053600000,com.google.android.gms
Google Play Services Wallet,9.0.2,Android,1462053600000,com.google.android.gms
Google Play Services Wallet,9.2.0,Android,1464732000000,com.google.android.gms
Google Play Services Wallet,9.2.1,Android,1464732000000,com.google.android.gms
Google Play Services Wearable,5.0.77,Android,1404165600000,com.google.android.gms
Google Play Services Wearable,6.1.11,Android,1412114400000,com.google.android.gms
Google Play Services Wearable,6.1.71,Android,1412114400000,com.google.android.gms
Google Play Services Wearable,6.5.87,Android,1417388400000,com.google.android.gms
Google Play Services Wearable,7.0.0,Android,1425164400000,com.google.android.gms
Google Play Services Wearable,7.3.0,Android,1427839200000,com.google.android.gms
Google Play Services Wearable,7.5.0,Android,1430431200000,com.google.android.gms
Google Play Services Wearable,7.8.0,Android,1438380000000,com.google.android.gms
Google Play Services Wearable,8.1.0,Android,1441058400000,com.google.android.gms
Google Play Services Wearable,8.3.0,Android,1446332400000,com.google.android.gms
Google Play Services Wearable,8.4.0,Android,1448924400000,com.google.android.gms
Google Play Services Wearable,9.0.0,Android,1462053600000,com.google.android.gms
Google Play Services Wearable,9.0.1,Android,1462053600000,com.google.android.gms
Google Play Services Wearable,9.0.2,Android,1462053600000,com.google.android.gms
Google Play Services Wearable,9.2.0,Android,1464732000000,com.google.android.gms
Google Play Services Wearable,9.2.1,Android,1464732000000,com.google.android.gms
Ion,1.0.0,Android,1370037600000,com.koushikdutta.ion
Ion,1.0.2,Android,1370037600000,com.koushikdutta.ion
Ion,1.0.3,Android,1370124000000,com.koushikdutta.ion
Ion,1.0.4,Android,1370124000000,com.koushikdutta.ion
Ion,1.0.5,Android,1370210400000,com.koushikdutta.ion
Ion,1.0.6,Android,1370210400000,com.koushikdutta.ion
Ion,1.0.7,Android,1370383200000,com.koushikdutta.ion
Ion,1.0.8,Android,1370383200000,com.koushikdutta.ion
Ion,1.0.9,Android,1371074400000,com.koushikdutta.ion
Ion,1.1.1,Android,1371679200000,com.koushikdutta.ion
Ion,1.1.2,Android,1372543200000,com.koushikdutta.ion
Ion,1.1.3,Android,1373148000000,com.koushikdutta.ion
Ion,1.1.4,Android,1373580000000,com.koushikdutta.ion
Ion,1.1.5,Android,1374444000000,com.koushikdutta.ion
Ion,1.1.6,Android,1376258400000,com.koushikdutta.ion
Ion,1.1.7,Android,1377554400000,com.koushikdutta.ion
Ion,1.1.8,Android,1379196000000,com.koushikdutta.ion
Ion,1.1.9,Android,1382824800000,com.koushikdutta.ion
Ion,1.2.0,Android,1383692400000,com.koushikdutta.ion
Ion,1.2.1,Android,1388703600000,com.koushikdutta.ion
Ion,1.2.2,Android,1392246000000,com.koushikdutta.ion
Ion,1.2.4,Android,1392332400000,com.koushikdutta.ion
Ion,1.2.5,Android,1399845600000,com.koushikdutta.ion
Ion,1.2.6,Android,1400796000000,com.koushikdutta.ion
Ion,1.2.7,Android,1400796000000,com.koushikdutta.ion
Ion,1.2.9,Android,1404856800000,com.koushikdutta.ion
Ion,1.3.0,Android,1404943200000,com.koushikdutta.ion
Ion,1.3.1,Android,1405029600000,com.koushikdutta.ion
Ion,1.3.2,Android,1405029600000,com.koushikdutta.ion
Ion,1.3.3,Android,1405029600000,com.koushikdutta.ion
Ion,1.3.4,Android,1405202400000,com.koushikdutta.ion
Ion,1.3.5,Android,1405202400000,com.koushikdutta.ion
Ion,1.3.6,Android,1405202400000,com.koushikdutta.ion
Ion,1.3.7,Android,1405202400000,com.koushikdutta.ion
Ion,1.3.8,Android,1409004000000,com.koushikdutta.ion
Ion,1.3.9,Android,1415228400000,com.koushikdutta.ion
Ion,1.4.0,Android,1415228400000,com.koushikdutta.ion
Ion,1.4.1,Android,1416524400000,com.koushikdutta.ion
Ion,2.0.0,Android,1415055600000,com.koushikdutta.ion
Ion,2.0.1,Android,1416524400000,com.koushikdutta.ion
Ion,2.0.2,Android,1418079600000,com.koushikdutta.ion
Ion,2.0.3,Android,1419548400000,com.koushikdutta.ion
Ion,2.0.4,Android,1420153200000,com.koushikdutta.ion
Ion,2.0.5,Android,1421103600000,com.koushikdutta.ion
Ion,2.0.6,Android,1424041200000,com.koushikdutta.ion
Ion,2.0.7,Android,1424473200000,com.koushikdutta.ion
Ion,2.0.8,Android,1424818800000,com.koushikdutta.ion
Ion,2.0.9,Android,1425510000000,com.koushikdutta.ion
Ion,2.1.0,Android,1425942000000,com.koushikdutta.ion
Ion,2.1.1,Android,1426201200000,com.koushikdutta.ion
Ion,2.1.2,Android,1426287600000,com.koushikdutta.ion
Ion,2.1.3,Android,1427238000000,com.koushikdutta.ion
Ion,2.1.4,Android,1431468000000,com.koushikdutta.ion
Ion,2.1.5,Android,1433800800000,com.koushikdutta.ion
Ion,2.1.6,Android,1434060000000,com.koushikdutta.ion
Ion,2.1.7,Android,1455145200000,com.koushikdutta.ion
Ion,2.1.8,Android,1465855200000,com.koushikdutta.ion
Ion,2.1.9,Android,1473112800000,com.koushikdutta.ion
Logger,1.10,Android,1432936800000,com.orhanobut.logger
Logger,1.11,Android,1438466400000,com.orhanobut.logger
Logger,1.13,Android,1466287200000,com.orhanobut.logger
Logger,1.14,Android,1466805600000,com.orhanobut.logger
Logger,1.15,Android,1467064800000,com.orhanobut.logger
Logger,1.2,Android,1427065200000,com.orhanobut.logger
Logger,1.3,Android,1427065200000,com.orhanobut.logger
Logger,1.4,Android,1427497200000,com.orhanobut.logger
Logger,1.5,Android,1428530400000,com.orhanobut.logger
Logger,1.6,Android,1428789600000,com.orhanobut.logger
Logger,1.7,Android,1428876000000,com.orhanobut.logger
Logger,1.8,Android,1428876000000,com.orhanobut.logger
Logger,1.9,Android,1432504800000,com.orhanobut.logger
Logger,2.0.0,Android,1495836000000,com.orhanobut.logger
Logger,2.1.0,Android,1496008800000,com.orhanobut.logger
Logger,2.1.1,Android,1496700000000,com.orhanobut.logger
Material-Calendar-View,0.2.0,Android,1423609200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.2.1,Android,1423609200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.2.2,Android,1424905200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.2.3,Android,1425596400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.2.4,Android,1425596400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.2.5,Android,1426114800000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.3.0,Android,1429048800000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.3.1,Android,1429740000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.3.2,Android,1430604000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.4.0,Android,1431986400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.5.0,Android,1434578400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.5.1,Android,1435096800000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.6.0,Android,1435096800000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.6.1,Android,1435615200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.7.0,Android,1436392800000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.8.0,Android,1440194400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,0.8.1,Android,1440799200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.0.0,Android,1443564000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.0.0-beta1,Android,1442613600000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.0.1,Android,1443564000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.1.0,Android,1445292000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.2.0,Android,1453676400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.2.1,Android,1462399200000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.3.0,Android,1463349600000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.4.0,Android,1464732000000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.4.1,Android,1476050400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.4.2,Android,1476050400000,com.prolificinteractive.materialcalendarview
Material-Calendar-View,1.4.3,Android,1488150000000,com.prolificinteractive.materialcalendarview
MaterialEditText,1.0.0,Android,1414969200000,com.rengwuxian.materialedittext
MaterialEditText,1.1.0,Android,1415228400000,com.rengwuxian.materialedittext
MaterialEditText,1.2.1,Android,1415660400000,com.rengwuxian.materialedittext
MaterialEditText,1.3.0,Android,1415833200000,com.rengwuxian.materialedittext
MaterialEditText,1.3.1,Android,1415833200000,com.rengwuxian.materialedittext
MaterialEditText,1.3.2,Android,1415919600000,com.rengwuxian.materialedittext
MaterialEditText,1.4.0,Android,1416092400000,com.rengwuxian.materialedittext
MaterialEditText,1.4.2,Android,1416438000000,com.rengwuxian.materialedittext
MaterialEditText,1.4.3,Android,1416524400000,com.rengwuxian.materialedittext
MaterialEditText,1.5.0,Android,1416956400000,com.rengwuxian.materialedittext
MaterialEditText,1.6.0,Android,1417906800000,com.rengwuxian.materialedittext
MaterialEditText,1.7.0,Android,1418338800000,com.rengwuxian.materialedittext
MaterialEditText,1.7.1,Android,1418338800000,com.rengwuxian.materialedittext
MaterialEditText,1.8.0,Android,1420671600000,com.rengwuxian.materialedittext
MaterialEditText,1.8.1,Android,1420930800000,com.rengwuxian.materialedittext
MaterialEditText,1.8.2,Android,1421449200000,com.rengwuxian.materialedittext
MaterialEditText,1.8.3,Android,1425250800000,com.rengwuxian.materialedittext
MaterialEditText,2.0.0,Android,1427583600000,com.rengwuxian.materialedittext
MaterialEditText,2.0.1,Android,1427583600000,com.rengwuxian.materialedittext
MaterialEditText,2.0.2,Android,1427583600000,com.rengwuxian.materialedittext
MaterialEditText,2.0.3,Android,1427583600000,com.rengwuxian.materialedittext
MaterialEditText,2.1.3,Android,1430172000000,com.rengwuxian.materialedittext
MaterialEditText,2.1.4,Android,1433368800000,com.rengwuxian.materialedittext
New-Relic,2.365,Android,1368828000000,com.newrelic.agent.android
New-Relic,2.397,Android,1370556000000,com.newrelic.agent.android
New-Relic,2.412.0,Android,1371592800000,com.newrelic.agent.android
New-Relic,2.426.0,Android,1372197600000,com.newrelic.agent.android
New-Relic,2.433.0,Android,1381183200000,com.newrelic.agent.android
New-Relic,2.440.0,Android,1381183200000,com.newrelic.agent.android
New-Relic,2.444.0,Android,1385074800000,com.newrelic.agent.android
New-Relic,3.199.0,Android,1385074800000,com.newrelic
New-Relic,3.214.0,Android,1385593200000,com.newrelic
New-Relic,3.239.0,Android,1387148400000,com.newrelic
New-Relic,3.264.0,Android,1389222000000,com.newrelic
New-Relic,3.308.0,Android,1393023600000,com.newrelic
New-Relic,3.330.0,Android,1394492400000,com.newrelic
New-Relic,3.361.0,Android,1396389600000,com.newrelic
New-Relic,3.378.0,Android,1400018400000,com.newrelic
New-Relic,3.407.0,Android,1402437600000,com.newrelic
New-Relic,3.419.0,Android,1405029600000,com.newrelic
New-Relic,3.429.0,Android,1408658400000,com.newrelic
New-Relic,4.120.0,Android,1416524400000,com.newrelic
New-Relic,4.177.0,Android,1420585200000,com.newrelic
New-Relic,4.178.0,Android,1420585200000,com.newrelic
New-Relic,4.190.0,Android,1422918000000,com.newrelic
New-Relic,4.244.0,Android,1424300400000,com.newrelic
New-Relic,4.265.0,Android,1425423600000,com.newrelic
New-Relic,4.273.4,Android,1428444000000,com.newrelic
New-Relic,4.83.0,Android,1412114400000,com.newrelic
New-Relic,4.87.0,Android,1412719200000,com.newrelic
New-Relic,4.95.0,Android,1413928800000,com.newrelic
New-Relic,4.98.0,Android,1414450800000,com.newrelic
New-Relic,5.0.0,Android,1430431200000,com.newrelic
New-Relic,5.0.1,Android,1430517600000,com.newrelic
New-Relic,5.0.3,Android,1431986400000,com.newrelic
New-Relic,5.1.0,Android,1433282400000,com.newrelic
New-Relic,5.1.1,Android,1433541600000,com.newrelic
New-Relic,5.1.2,Android,1434405600000,com.newrelic
New-Relic,5.10.0,Android,1484089200000,com.newrelic
New-Relic,5.11.0,Android,1488150000000,com.newrelic
